"","PARID","saledate","date2","price","saleyr","SALETYPE","SALEVAL","presale","postsale","value","adj_price","lnadj_price"
"7076","27J320335",2024-08-15,"08-2024",290000,2024,"2","X",2023,2025,314.131,293205.286966266,12.588628280777
"7077","27J320940",2024-02-15,"02-2024",195000,2024,"2","X",2023,2025,311.022,199126.058606787,12.2016933634909
"7078","27J321105",2024-01-30,"01-2024",190000,2024,"2","X",2023,2025,309.794,194789.343886583,12.1796739658534
"7079","27J321194",2024-02-12,"02-2024",145000,2024,"2","4",2023,2025,311.022,148068.094861457,11.9054275473478
"7080","27J321392",2024-05-20,"05-2024",213000,2024,"2","X",2023,2025,313.14,216035.763556237,12.2831992449804
"7081","27J611714",2024-05-23,"05-2024",125000,2024,"2","X",2023,2025,313.14,126781.551382768,11.7502208165733
"7082","27J611934",2024-09-20,"09-2024",88000,2024,"2","X",2023,2025,314.851,88769.1765311211,11.3937947575872
"7083","27J612386",2024-06-21,"06-2024",88000,2024,"2","X",2023,2025,313.131,89256.777514842,11.3992726353003
"7084","27J612429",2024-06-26,"06-2024",135000,2024,"2","X",2023,2025,313.131,136928.010960269,11.8272105992606
"7085","27J612881",2024-02-02,"02-2024",121000,2024,"2","X",2023,2025,311.022,123560.272263698,11.7244843505239
"7086","27J620712",2024-05-10,"05-2024",165697,2024,"2","X",2023,2025,313.14,168058.581755764,12.0320678985305
"7087","27J620833",2024-05-08,"05-2024",120000,2024,"2","X",2023,2025,313.14,121710.289327457,11.709398822053
"7088","27J630063",2024-07-18,"07-2024",1e+05,2024,"2","X",2023,2025,313.566,101287.448256507,11.5257177759112
"7089","27J630140",2024-04-12,"04-2024",72500,2024,"2","X",2023,2025,313.016,73562.4297160529,11.2058897085704
"7090","27J630162",2024-10-22,"10-2024",1e+05,2024,"2","X",2023,2025,315.564,100646.144680635,11.5193661261181
"7091","27J630579",2024-08-02,"08-2024",176900,2024,"2","X",2023,2025,314.131,178855.225049422,12.0943319589623
"7092","27J630690",2024-09-25,"09-2024",171900,2024,"2","X",2023,2025,314.851,173402.516428406,12.0633708554978
"7093","27J630911",2024-06-17,"06-2024",143000,2024,"2","X",2023,2025,313.131,145042.263461618,11.884780451082
"7094","27J631141",2024-09-19,"09-2024",155000,2024,"2","I",2023,2025,314.851,156354.799571861,11.9598830600283
"7095","27J631514",2024-02-27,"02-2024",245000,2024,"2","X",2023,2025,311.022,250184.022352117,12.4299520154719
"7096","27J631789",2024-05-17,"05-2024",170000,2024,"2","I",2023,2025,313.14,172422.909880565,12.0577055163212
"7097","27K110146",2024-01-23,"01-2024",250000,2024,"2","X",2023,2025,309.794,256301.768271819,12.4541108115551
"7098","27K110223",2024-08-26,"08-2024",325000,2024,"2","X",2023,2025,314.131,328592.131944953,12.7025725401262
"7099","27K110344",2024-05-10,"05-2024",245000,2024,"2","X",2023,2025,313.14,248491.840710225,12.4231652898157
"7100","27K110366",2024-11-12,"11-2024",365000,2024,"2","X",2023,2025,316.449,366331.051765055,12.8112927165774
"7101","27K111048",2024-08-20,"08-2024",264900,2024,"2","X",2023,2025,314.131,267827.863852979,12.4980997540745
"7102","27K111060",2024-07-05,"07-2024",227000,2024,"2","X",2023,2025,313.566,229922.507542272,12.3454976074045
"7103","27K120189",2024-03-12,"03-2024",295000,2024,"2","X",2023,2025,312.107,300194.75692631,12.6121867327602
"7104","27K120916",2024-04-02,"04-2024",299900,2024,"2","X",2023,2025,313.016,304294.795473714,12.6257522324648
"7105","27K121014",2024-08-16,"08-2024",320000,2024,"2","X",2023,2025,314.131,323536.868376569,12.6870683535903
"7106","27K121058",2024-07-24,"07-2024",385000,2024,"2","X",2023,2025,313.566,389956.675787554,12.8737909242109
"7107","27K130672",2024-02-21,"02-2024",335000,2024,"2","X",2023,2025,311.022,342088.35709371,12.7428243367523
"7108","27K130694",2024-05-09,"05-2024",170000,2024,"2","I",2023,2025,313.14,172422.909880565,12.0577055163212
"7109","27K130917",2024-07-09,"07-2024",335000,2024,"2","X",2023,2025,313.566,339312.9516593,12.7346781217482
"7110","27K130935",2024-08-06,"08-2024",301000,2024,"2","X",2023,2025,314.131,304326.86681671,12.6258576225454
"7111","27K131244",2024-09-03,"09-2024",305000,2024,"2","I",2023,2025,314.851,307665.895931726,12.6367697197164
"7112","27K140066",2024-06-14,"06-2024",380000,2024,"2","X",2023,2025,313.131,385426.993814091,12.8621070735426
"7113","27K140101",2024-05-10,"05-2024",219900,2024,"2","X",2023,2025,313.14,223034.105192566,12.3150799768317
"7114","27K140624",2024-09-26,"09-2024",180000,2024,"2","I",2023,2025,314.851,181573.315631839,12.1094147939992
"7115","27K141023",2024-07-16,"07-2024",2e+05,2024,"2","I",2023,2025,313.566,202574.896513015,12.2188649564712
"7116","27K141311",2024-07-23,"07-2024",324000,2024,"2","X",2023,2025,313.566,328171.332351084,12.7012911057155
"7117","27K141421",2024-02-29,"02-2024",395000,2024,"2","X",2023,2025,311.022,403357.913588106,12.9075795698283
"7118","27K210433",2024-02-12,"02-2024",217000,2024,"2","X",2023,2025,311.022,221591.562654732,12.3085911584676
"7119","27K210972",2024-10-11,"10-2024",330000,2024,"2","X",2023,2025,315.564,332132.277446097,12.7132885945905
"7120","27K221257",2024-04-03,"04-2024",253000,2024,"2","4",2023,2025,313.016,256707.51335395,12.4556926354373
"7121","27K221257",2024-04-03,"04-2024",253000,2024,"2","X",2023,2025,313.016,256707.51335395,12.4556926354373
"7122","27K221501",2024-11-12,"11-2024",580000,2024,"2","X",2023,2025,316.449,582115.09595543,13.2744234665354
"7123","27K221532",2024-06-11,"06-2024",590000,2024,"2","X",2023,2025,313.131,598426.121974509,13.3020583577219
"7124","27K230622",2024-03-29,"03-2024",319000,2024,"2","X",2023,2025,312.107,324617.381218621,12.6904024792052
"7125","27K240133",2024-10-15,"10-2024",220000,2024,"2","X",2023,2025,315.564,221421.518297398,12.3078234864823
"7126","27K240412",2024-06-13,"06-2024",205000,2024,"2","I",2023,2025,313.131,207927.720347075,12.2449457999605
"7127","27K240496",2024-09-03,"09-2024",227500,2024,"2","X",2023,2025,314.851,229488.496145796,12.3436081815
"7128","27K310203",2024-10-23,"10-2024",301000,2024,"2","X",2023,2025,315.564,302944.895488712,12.6213062048789
"7129","27K310368",2024-06-24,"06-2024",265000,2024,"2","X",2023,2025,313.131,268784.614107195,12.5016656468084
"7130","27K310490",2024-08-20,"08-2024",290000,2024,"2","X",2023,2025,314.131,293205.286966266,12.588628280777
"7131","27K310511",2024-06-11,"06-2024",2e+05,2024,"2","4",2023,2025,313.131,202856.312533732,12.2202531873702
"7132","27K310599",2024-05-21,"05-2024",238000,2024,"2","X",2023,2025,313.14,241392.07383279,12.3941777529424
"7133","27K310654",2024-07-01,"07-2024",325000,2024,"2","X",2023,2025,313.566,329184.206833649,12.7043727722529
"7134","27K410259",2024-04-04,"04-2024",130000,2024,"2","I",2023,2025,313.016,131905.046387405,11.7898375971654
"7135","27K410402",2024-10-03,"10-2024",287000,2024,"2","X",2023,2025,315.564,288854.435233423,12.5736781558896
"7136","27K410754",2024-07-30,"07-2024",256000,2024,"2","X",2023,2025,313.566,259295.867536659,12.4657250344027
"7137","27K410974",2024-08-02,"08-2024",222600,2024,"2","I",2023,2025,314.131,225060.334064451,12.324123796638
"7138","27K420489",2024-05-17,"05-2024",240000,2024,"2","I",2023,2025,313.14,243420.578654915,12.4025460026129
"7139","27K420904",2024-04-09,"04-2024",245000,2024,"2","X",2023,2025,313.016,248590.27973011,12.4235613572545
"7140","27K421073",2024-10-04,"10-2024",271000,2024,"2","X",2023,2025,315.564,272751.052084522,12.5163147610097
"7141","27K421271",2024-05-30,"05-2024",190000,2024,"2","X",2023,2025,313.14,192707.958101807,12.1689311514314
"7142","27K430323",2024-11-22,"11-2024",250000,2024,"2","X",2023,2025,316.449,250911.679291134,12.4328562808571
"7143","27K430389",2024-01-22,"01-2024",205000,2024,"2","I",2023,2025,309.794,210167.449982892,12.2556598728313
"7144","27K430466",2024-01-30,"01-2024",255000,2024,"2","X",2023,2025,309.794,261427.803637256,12.4739134388513
"7145","27K430477",2024-06-26,"06-2024",281000,2024,"2","X",2023,2025,313.131,285013.119109893,12.5602904901559
"7146","27K430686",2024-07-30,"07-2024",250000,2024,"2","X",2023,2025,313.566,253218.620641269,12.4420085077854
"7147","27K430763",2024-10-31,"10-2024",216000,2024,"2","X",2023,2025,315.564,217395.672510172,12.2894743478141
"7148","27K430932",2024-08-01,"08-2024",390000,2024,"2","X",2023,2025,314.131,394310.558333943,12.8848940969202
"7149","27K440355",2024-10-11,"10-2024",250000,2024,"2","X",2023,2025,315.564,251615.361701588,12.4356568579922
"7150","27K441125",2024-09-12,"09-2024",219500,2024,"2","I",2023,2025,314.851,221418.571006603,12.3078101756242
"7151","27K510304",2024-11-14,"11-2024",163000,2024,"2","I",2023,2025,316.449,163594.414897819,12.0051455638017
"7152","27K510359",2024-10-03,"10-2024",325000,2024,"2","X",2023,2025,315.564,327099.970212065,12.6980211224597
"7153","27K510414",2024-04-03,"04-2024",260000,2024,"2","X",2023,2025,313.016,263810.09277481,12.4829847777253
"7154","27K510436",2024-10-22,"10-2024",244900,2024,"2","X",2023,2025,315.564,246482.408322876,12.4150459040881
"7155","27K510623",2024-10-07,"10-2024",150000,2024,"2","I",2023,2025,315.564,150969.217020953,11.9248312342262
"7156","27K510777",2024-05-13,"05-2024",285000,2024,"2","X",2023,2025,313.14,289061.937152711,12.5743962595396
"7157","27K510953",2024-08-15,"08-2024",1e+05,2024,"2","I",2023,2025,314.131,101105.271367678,11.5239175437846
"7158","27K520336",2024-05-17,"05-2024",291000,2024,"2","X",2023,2025,313.14,295147.451619084,12.5952303464425
"7159","27K520468",2024-03-27,"03-2024",257500,2024,"2","X",2023,2025,312.107,262034.406469576,12.4762310965242
"7160","27K530182",2024-04-09,"04-2024",237000,2024,"2","X",2023,2025,313.016,240473.046106269,12.3903632878449
"7161","27K530236",2024-08-29,"08-2024",277000,2024,"2","X",2023,2025,314.131,280061.601688468,12.5427648639838
"7162","27K530533",2024-04-11,"04-2024",240000,2024,"2","X",2023,2025,313.016,243517.008715209,12.4029420700518
"7163","27K530775",2024-09-06,"09-2024",290000,2024,"2","X",2023,2025,314.851,292534.78629574,12.5863388660895
"7164","27K530896",2024-08-28,"08-2024",282000,2024,"2","X",2023,2025,314.131,285116.865256851,12.5606544287346
"7165","27K530995",2024-01-02,"01-2024",280000,2024,"2","I",2023,2025,309.794,287057.980464438,12.5674394968621
"7166","27K540291",2024-06-24,"06-2024",237000,2024,"2","X",2023,2025,313.131,240384.730352472,12.3899959619573
"7167","27K540488",2024-06-14,"06-2024",320000,2024,"2","X",2023,2025,313.131,324570.100053971,12.6902568166159
"7168","27K610349",2024-05-21,"05-2024",255000,2024,"2","X",2023,2025,313.14,258634.364820847,12.4631706244294
"7169","27K620436",2024-07-18,"07-2024",472000,2024,"2","X",2023,2025,313.566,478076.755770715,13.0775265755087
"7170","27K630578",2024-10-29,"10-2024",512000,2024,"2","X",2023,2025,315.564,515308.260764853,13.1525205651695
"7171","27K641336",2024-03-11,"03-2024",238000,2024,"2","X",2023,2025,312.107,242191.024232074,12.3974820500918
"7172","27L110200",2024-02-08,"02-2024",835000,2024,"2","X",2023,2025,311.022,852667.99454701,13.656125529778
"7173","27L110244",2024-03-19,"03-2024",705000,2024,"2","X",2023,2025,312.107,717414.588586606,13.4834091792326
"7174","27L110277",2024-05-10,"05-2024",305000,2024,"2","X",2023,2025,313.14,309346.985373954,12.6422188558784
"7175","27L120201",2024-04-10,"04-2024",375000,2024,"2","X",2023,2025,313.016,380495.326117515,12.8492291726802
"7176","27L120463",2024-08-30,"08-2024",3e+05,2024,"2","X",2023,2025,314.131,303315.814103033,12.6225298324527
"7177","27L140818",2024-11-25,"11-2024",688076,2024,"2","X",2023,2025,316.449,690585.218559705,13.4452946599437
"7178","27L220233",2024-07-02,"07-2024",455000,2024,"2","X",2023,2025,313.566,460857.889567109,13.0408450088741
"7179","27L220376",2024-03-15,"03-2024",330000,2024,"2","X",2023,2025,312.107,335811.084019263,12.7243040308809
"7180","27L230111",2024-05-08,"05-2024",390000,2024,"2","X",2023,2025,313.14,395558.440314236,12.8880538183946
"7181","27L240275",2024-08-30,"08-2024",383755,2024,"2","4",2023,2025,314.131,387996.534137032,12.868751685929
"7182","27L240431",2024-11-04,"11-2024",4e+05,2024,"2","X",2023,2025,316.449,401458.686865814,12.9028599101029
"7183","27L240572",2024-09-04,"09-2024",180000,2024,"1","X",2023,2025,314.851,181573.315631839,12.1094147939992
"7184","27L330013",2024-01-02,"01-2024",358000,2024,"2","X",2023,2025,309.794,367024.132165245,12.8131828800936
"7185","27L330343",2024-10-25,"10-2024",337500,2024,"2","5",2023,2025,315.564,339680.738297144,12.7357614504426
"7186","27L330376",2024-08-28,"08-2024",250000,2024,"2","4",2023,2025,314.131,252763.178419195,12.4402082756588
"7187","27L330541",2024-07-30,"07-2024",325000,2024,"2","X",2023,2025,313.566,329184.206833649,12.7043727722529
"7188","27L330563",2024-03-26,"03-2024",275000,2024,"2","X",2023,2025,312.107,279842.570016052,12.5419824740869
"7189","27L330613",2024-07-12,"07-2024",4e+05,2024,"2","X",2023,2025,313.566,405149.79302603,12.9120121370311
"7190","27L340100",2024-04-16,"04-2024",225000,2024,"2","X",2023,2025,313.016,228297.195670509,12.3384035489142
"7191","27L340605",2024-07-02,"07-2024",291500,2024,"2","X",2023,2025,313.566,295252.911667719,12.5955875957137
"7192","27L340733",2024-10-21,"10-2024",379900,2024,"2","X",2023,2025,315.564,382354.703641734,12.8541040003236
"7193","27L410434",2024-05-30,"05-2024",463000,2024,"2","X",2023,2025,313.14,469598.866321773,13.0596341333572
"7194","27L410973",2024-05-22,"05-2024",1025000,2024,"2","X",2023,2025,313.14,1039608.7213387,13.8543549708435
"7195","27L430047",2024-05-14,"05-2024",527000,2024,"2","X",2023,2025,313.14,534511.02062975,13.1891076278123
"7196","27L430146",2024-02-12,"02-2024",465000,2024,"2","X",2023,2025,311.022,474839.062831568,13.0707312105145
"7197","27L430157",2024-08-22,"08-2024",1008000,2024,"2","X",2023,2025,314.131,1019141.13538619,13.8344708064278
"7198","27L510204",2024-08-13,"08-2024",393500,2024,"2","X",2023,2025,314.131,397849.242831812,12.893828425654
"7199","27L540410",2024-04-02,"04-2024",290000,2024,"2","X",2023,2025,313.016,294249.718864211,12.5921840696903
"7200","27L610063",2024-07-31,"07-2024",370000,2024,"2","X",2023,2025,313.566,374763.558549077,12.8340505955614
"7201","27L610106",2024-11-07,"11-2024",375000,2024,"2","X",2023,2025,316.449,376367.518936701,12.8383213889653
"7202","27L610634",2024-04-19,"04-2024",270000,2024,"2","X",2023,2025,313.016,273956.634804611,12.5207251057082
"7203","27L610733",2024-04-03,"04-2024",142700,2024,"2","I",2023,2025,313.016,144791.154765252,11.8830476711926
"7204","27L610832",2024-04-16,"04-2024",279000,2024,"2","X",2023,2025,313.016,283088.522631431,12.5535149285312
"7205","27L620172",2024-08-13,"08-2024",140000,2024,"2","I",2023,2025,314.131,141547.379914749,11.8603897804058
"7206","27L620479",2024-01-18,"01-2024",280000,2024,"2","X",2023,2025,309.794,287057.980464438,12.5674394968621
"7207","27L620864",2024-01-30,"01-2024",328000,2024,"2","X",2023,2025,309.794,336267.919972627,12.725663502077
"7208","27L630094",2024-03-19,"03-2024",485104,2024,"2","X",2023,2025,312.107,493646.363945698,13.1095746773601
"7209","27L630203",2024-07-09,"07-2024",2e+05,2024,"2","X",2023,2025,313.566,202574.896513015,12.2188649564712
"7210","27L630214",2024-10-21,"10-2024",310000,2024,"2","X",2023,2025,315.564,312003.048509969,12.6507682376092
"7211","27L630940",2024-02-05,"02-2024",220000,2024,"2","X",2023,2025,311.022,224655.040479452,12.3223213512795
"7212","27L631084",2024-09-12,"09-2024",318000,2024,"2","X",2023,2025,314.851,320779.524282915,12.6785093258892
"7213","27L640932",2024-01-02,"01-2024",285000,2024,"2","X",2023,2025,309.794,292184.015829874,12.5851390739615
"7214","27L640941",2024-07-29,"07-2024",180000,2024,"2","I",2023,2025,313.566,182317.406861713,12.1135044408133
"7215","27L640994",2024-04-26,"04-2024",145000,2024,"2","4",2023,2025,313.016,147124.859432106,11.8990368891304
"7216","27L641160",2024-04-23,"04-2024",290000,2024,"2","X",2023,2025,313.016,294249.718864211,12.5921840696903
"7217","27M110111",2024-06-06,"06-2024",863400,2024,"2","X",2023,2025,313.131,875730.701208121,13.6828139039435
"7218","27M120165",2024-11-06,"11-2024",1150000,2024,"2","X",2023,2025,316.449,1154193.72473922,13.9589125843522
"7219","27M120220",2024-09-03,"09-2024",977000,2024,"2","X",2023,2025,314.851,985539.607623924,13.8009445951518
"7220","27M120440",2024-02-08,"02-2024",789000,2024,"2","X",2023,2025,311.022,805694.667901306,13.5994601257731
"7221","27M140086",2024-08-26,"08-2024",1377100,2024,"2","X",2023,2025,314.131,1392320.69200429,14.1464824755296
"7222","27M220188",2024-02-23,"02-2024",1030000,2024,"2","X",2023,2025,311.022,1051794.0531538,13.8660078861509
"7223","27M310025",2024-08-19,"08-2024",315833,2024,"2","4",2023,2025,314.131,319323.811718678,12.6739609506755
"7224","27M320167",2024-09-25,"09-2024",242000,2024,"2","I",2023,2025,314.851,244115.235460583,12.4053956692657
"7225","27M320301",2024-03-13,"03-2024",325000,2024,"2","X",2023,2025,312.107,330723.037291698,12.7090365587501
"7226","27M340561",2024-04-30,"04-2024",95000,2024,"2","I",2023,2025,313.016,96392.1492831037,11.4761800383104
"7227","27M340594",2024-01-19,"01-2024",108000,2024,"2","X",2023,2025,309.794,110722.363893426,11.6147811208171
"7228","27M630312",2024-09-12,"09-2024",880000,2024,"2","X",2023,2025,314.851,887691.765311211,13.6963798505813
"7229","27M640047",2024-07-26,"07-2024",575000,2024,"2","P",2023,2025,313.566,582402.827474918,13.2749176307205
"7230","27N320221",2024-06-20,"06-2024",1300000,2024,"2","X",2023,2025,313.131,1318566.03146926,14.0920553642718
"7231","27N340203",2024-08-13,"08-2024",760000,2024,"2","X",2023,2025,314.131,768400.062394351,13.5520657910769
"7232","27N340322",2024-07-09,"07-2024",1673000,2024,"2","X",2023,2025,313.566,1694539.00933137,14.3429212909099
"7233","27N510125",2024-10-15,"10-2024",1525000,2024,"2","X",2023,2025,315.564,1534853.70637969,14.2439456291715
"7234","27N540265",2024-09-05,"09-2024",838000,2024,"2","X",2023,2025,314.851,845324.658330448,13.6474760435911
"7235","27O110098",2024-01-23,"01-2024",420000,2024,"2","X",2023,2025,309.794,430586.970696657,12.9729046049703
"7236","27O120097",2024-04-26,"04-2024",350000,2024,"2","X",2023,2025,313.016,355128.971043014,12.7802363011933
"7237","27O130041",2024-10-07,"10-2024",438000,2024,"2","X",2023,2025,315.564,440830.113701183,12.9964148505064
"7238","27O220111",2024-06-26,"06-2024",531000,2024,"2","X",2023,2025,313.131,538583.509777058,13.1966978420641
"7239","27O240636",2024-03-18,"03-2024",430000,2024,"2","X",2023,2025,312.107,437572.018570554,12.988996585108
"7240","27O330616",2024-02-21,"02-2024",279000,2024,"2","X",2023,2025,311.022,284903.437698941,12.5599055867486
"7241","27O330973",2024-10-29,"10-2024",308000,2024,"2","X",2023,2025,315.564,309990.125616357,12.6442957231036
"7242","27O530201",2024-03-27,"03-2024",4900000,2024,"2","X",2023,2025,312.107,4986285.79301329,15.4222018605191
"7243","27O610202",2024-06-20,"06-2024",192000,2024,"2","X",2023,2025,313.131,194742.060032383,12.1794311928499
"7244","27O620092",2024-06-28,"06-2024",248000,2024,"2","X",2023,2025,313.131,251541.827541828,12.4353645669871
"7245","27O620784",2024-02-22,"02-2024",1950000,2024,"2","P",2023,2025,311.022,1991260.58606787,14.504278456485
"7246","27O620814",2024-03-01,"03-2024",1100000,2024,"2","X",2023,2025,312.107,1119370.28006421,13.9282768352068
"7247","27O640166",2024-01-04,"01-2024",1100000,2024,"2","P",2023,2025,309.794,1127727.78039601,13.9357153524793
"7248","27P110570",2024-10-09,"10-2024",345000,2024,"2","X",2023,2025,315.564,347229.199148192,12.7577403571613
"7249","27P110754",2024-08-29,"08-2024",360000,2024,"2","X",2023,2025,314.131,363978.97692364,12.8048513892467
"7250","27P110772",2024-10-08,"10-2024",399000,2024,"2","X",2023,2025,315.564,401578.117275735,12.9031573570198
"7251","27P120184",2024-03-05,"03-2024",312000,2024,"2","X",2023,2025,312.107,317494.11580003,12.6682145642299
"7252","27P120562",2024-07-10,"07-2024",182500,2024,"2","4",2023,2025,313.566,184849.593068126,12.1272977629457
"7253","27P130095",2024-02-05,"02-2024",595000,2024,"2","X",2023,2025,311.022,607589.768569426,13.3172552104728
"7254","27P140050",2024-04-03,"04-2024",221000,2024,"2","X",2023,2025,313.016,224238.578858589,12.3204658482276
"7255","27P140252",2024-01-24,"01-2024",285000,2024,"2","X",2023,2025,309.794,292184.015829874,12.5851390739615
"7256","27P140335",2024-08-27,"08-2024",372000,2024,"2","X",2023,2025,314.131,376111.609487762,12.8376412120697
"7257","27P140894",2024-03-08,"03-2024",365000,2024,"2","X",2023,2025,312.107,371427.411112215,12.8251087300029
"7258","27P140931",2024-09-04,"09-2024",270800,2024,"2","X",2023,2025,314.851,273166.965961677,12.5178384841471
"7259","27P210142",2024-05-03,"05-2024",301000,2024,"2","X",2023,2025,313.14,305289.975729706,12.6290173440198
"7260","27P210322",2024-07-29,"07-2024",275000,2024,"2","X",2023,2025,313.566,278540.482705395,12.5373186875897
"7261","27P210744",2024-02-16,"02-2024",315000,2024,"2","X",2023,2025,311.022,321665.171595578,12.6812664437528
"7262","27P210791",2024-11-04,"11-2024",325000,2024,"2","X",2023,2025,316.449,326185.183078474,12.6952205453246
"7263","27P210964",2024-04-26,"04-2024",293000,2024,"2","X",2023,2025,313.016,297293.681473152,12.6024757557269
"7264","27P230553",2024-04-15,"04-2024",270000,2024,"2","X",2023,2025,313.016,273956.634804611,12.5207251057082
"7265","27P230645",2024-07-18,"07-2024",332000,2024,"2","X",2023,2025,313.566,336274.328211605,12.7256825588396
"7266","27P231042",2024-11-19,"11-2024",630000,2024,"2","X",2023,2025,316.449,632297.431813657,13.3571151823805
"7267","27P231086",2024-07-12,"07-2024",750000,2024,"2","X",2023,2025,313.566,759655.861923806,13.5406207964535
"7268","27P310303",2024-09-05,"09-2024",370000,2024,"2","X",2023,2025,314.851,373234.037687668,12.8299609487473
"7269","27P310752",2024-10-23,"10-2024",520000,2024,"2","X",2023,2025,315.564,523359.952339304,13.1680247517055
"7270","27P321099",2024-06-06,"06-2024",355000,2024,"2","X",2023,2025,313.131,360069.954747374,12.7940536102976
"7271","27P330031",2024-01-02,"01-2024",315000,2024,"2","X",2023,2025,309.794,322940.228022492,12.6852225325185
"7272","27P410375",2024-02-26,"02-2024",225000,2024,"2","I",2023,2025,311.022,229760.836853985,12.3447942071316
"7273","27P410551",2024-01-29,"01-2024",216400,2024,"2","I",2023,2025,309.794,221854.810616087,12.3097784406652
"7274","27P420541",2024-03-04,"03-2024",174000,2024,"2","X",2023,2025,312.107,177064.026119248,12.0842666756349
"7275","27P420550",2024-08-30,"08-2024",289333,2024,"2","X",2023,2025,314.131,292530.914806243,12.5863256317144
"7276","27P420871",2024-04-18,"04-2024",302000,2024,"2","X",2023,2025,313.016,306425.569299972,12.6327301640847
"7277","27P430263",2024-05-03,"05-2024",253750,2024,"2","X",2023,2025,313.14,257366.549307019,12.458256609627
"7278","27P430524",2024-10-08,"10-2024",255000,2024,"2","X",2023,2025,315.564,256647.66893562,12.4554594852884
"7279","27P440075",2024-06-10,"06-2024",275000,2024,"2","X",2023,2025,313.131,278927.429733881,12.5387069184887
"7280","27P440680",2024-10-25,"10-2024",311000,2024,"2","X",2023,2025,315.564,313009.509956776,12.6539888523092
"7281","27P510266",2024-09-03,"09-2024",749900,2024,"2","X",2023,2025,314.851,756454.607735087,13.5363978074164
"7282","27P510299",2024-05-17,"05-2024",660000,2024,"2","X",2023,2025,313.14,669406.591301015,13.4141469142914
"7283","27P610586",2024-06-11,"06-2024",875000,2024,"2","X",2023,2025,313.131,887496.367335077,13.6961597071798
"7284","27P640312",2024-06-06,"06-2024",505000,2024,"2","X",2023,2025,313.131,512212.189147673,13.1464942500975
"7285","27Q210451",2024-11-04,"11-2024",705000,2024,"2","X",2023,2025,316.449,707570.935600997,13.4695931658072
"7286","27Q210901",2024-10-11,"10-2024",740000,2024,"2","X",2023,2025,315.564,744781.470636701,13.5208461263282
"7287","27Q220838",2024-04-10,"04-2024",499000,2024,"2","X",2023,2025,313.016,506312.44728704,13.1349092424613
"7288","27Q230637",2024-04-19,"04-2024",516500,2024,"2","X",2023,2025,313.016,524068.89583919,13.1693784352695
"7289","27Q240032",2024-07-22,"07-2024",52986,2024,"2","5",2023,2025,313.566,53668.167333193,10.8905753176378
"7290","27Q240380",2024-09-05,"09-2024",467000,2024,"2","X",2023,2025,314.851,471081.880000381,13.0627872007779
"7291","27Q240409",2024-11-08,"11-2024",440000,2024,"2","X",2023,2025,316.449,441604.555552395,12.9981700899072
"7292","27Q310111",2024-11-14,"11-2024",350000,2024,"2","X",2023,2025,316.449,351276.351007587,12.7693285174784
"7293","27Q310252",2024-02-20,"02-2024",310000,2024,"2","X",2023,2025,311.022,316559.375221045,12.6652661024064
"7294","27Q320163",2024-10-22,"10-2024",365000,2024,"2","X",2023,2025,315.564,367358.428084319,12.8140932937125
"7295","27Q320552",2024-10-02,"10-2024",425000,2024,"2","X",2023,2025,315.564,427746.1148927,12.9662851090544
"7296","27Q330250",2024-10-15,"10-2024",437500,2024,"2","X",2023,2025,315.564,440326.882977779,12.9952726459276
"7297","27Q340361",2024-11-04,"11-2024",444000,2024,"2","X",2023,2025,316.449,445619.142421054,13.0072199254271
"7298","27Q340480",2024-04-04,"04-2024",375500,2024,"2","X",2023,2025,313.016,381002.653219005,12.850561617914
"7299","27Q510320",2024-08-09,"08-2024",437500,2024,"2","X",2023,2025,314.131,442335.56223359,12.9998240635942
"7300","27Q520121",2024-06-24,"06-2024",389000,2024,"2","X",2023,2025,313.131,394555.527878109,12.8855151644406
"7301","27Q520404",2024-02-28,"02-2024",410000,2024,"2","X",2023,2025,311.022,418675.302711705,12.9448509646255
"7302","27Q520781",2024-06-14,"06-2024",239000,2024,"2","4",2023,2025,313.131,242413.29347781,12.3983993727537
"7303","27Q640955",2024-09-16,"09-2024",137500,2024,"2","X",2023,2025,314.851,138701.838329877,11.8400818602156
"7304","27Q640991",2024-07-25,"07-2024",155000,2024,"2","X",2023,2025,313.566,156995.544797587,11.9639727068424
"7305","27T120188",2024-09-06,"09-2024",1320000,2024,"2","X",2023,2025,314.851,1331537.64796682,14.1018449586894
"7306","27T540069",2024-07-10,"07-2024",263000,2024,"2","X",2023,2025,313.566,266385.988914614,12.4927016221009
"7307","27V120142",2024-04-19,"04-2024",1750000,2024,"2","X",2023,2025,313.016,1775644.85521507,14.3896742136274
"7308","27V140113",2024-07-25,"07-2024",484500,2024,"2","X",2023,2025,313.566,490737.686802778,13.1036650212539
"7309","27X230151",2024-01-08,"01-2024",160000,2024,"1","X",2023,2025,309.794,164033.131693964,12.0078237089267
"7310","27X510101",2024-09-23,"09-2024",920000,2024,"2","X",2023,2025,314.851,928041.391007175,13.7408316131521
"7311","27Z310064",2024-08-02,"08-2024",155000,2024,"1","X",2023,2025,314.131,156713.170619901,11.9621724747158
"7312","28G410332",2024-01-05,"01-2024",97000,2024,"2","I",2023,2025,309.794,99445.0860894659,11.5073608721963
"7313","28G410332",2024-03-22,"03-2024",176000,2024,"2","X",2023,2025,312.107,179099.244810273,12.0956953714585
"7314","28G430725",2024-06-10,"06-2024",60000,2024,"2","I",2023,2025,313.131,60856.8937601196,11.0162803830442
